Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1701438403925,01/12/2023 13:46:43,1701438403746,1,01/12/2023 14:46:43,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701438445378,01/12/2023 13:47:25,1701438445254,1,01/12/2023 14:47:25,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,41434.29999999702,,,,,0,1,0,,,,,,Instructions,
3,1701438450849,01/12/2023 13:47:30,1701438450699,1,01/12/2023 14:47:30,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5427.600000008941,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701438452366,01/12/2023 13:47:32,1701438452224,1,01/12/2023 14:47:32,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6951,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701438454021,01/12/2023 13:47:34,1701438453893,1,01/12/2023 14:47:33,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1657.9000000059605,,,,,0,1,0,,,,,,Audio Check,diş
6,1701438454110,01/12/2023 13:47:34,1701438453898,1,01/12/2023 14:47:33,146089,8,task-axcc,,33352251,BLIND,9874713,,complete,,6569e296888362ee5d18c3d1,mobile,undefined K,Android 10,Chrome 119.0.0.0,854x384,775x304,,,,Audio Check,9,SoundCheckPassed,1,test passed,6,,,,,,yes,Spreadsheet1,,,END TASK,,,,,50153,,,,,0,1,0,,,,,,,
1,1701438617797,01/12/2023 13:50:17,1701438619063,-5,01/12/2023 08:50:19,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701438623743,01/12/2023 13:50:23,1701438625058,-5,01/12/2023 08:50:25,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5970,,,,,0,1,0,,,,,,Instructions,
3,1701438625750,01/12/2023 13:50:25,1701438627067,-5,01/12/2023 08:50:27,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2003.8000000044703,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701438627338,01/12/2023 13:50:27,1701438628627,-5,01/12/2023 08:50:28,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3563.3000000044703,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701438629196,01/12/2023 13:50:29,1701438630523,-5,01/12/2023 08:50:30,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1891.9000000059605,,,,,0,1,0,,,,,,Audio Check,diş
6,1701438629315,01/12/2023 13:50:29,1701438630525,-5,01/12/2023 08:50:30,146089,8,task-axcc,,33352371,BLIND,9874765,,complete,,6569e43ec74dfc0324852f5f,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x955,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,END TASK,,,,,11462,,,,,0,1,0,,,,,,,
1,1701439465292,01/12/2023 14:04:25,1701439465089,1,01/12/2023 15:04:25,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701439475841,01/12/2023 14:04:35,1701439475681,1,01/12/2023 15:04:35,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10550.100000023842,,,,,0,1,0,,,,,,Instructions,
3,1701439477692,01/12/2023 14:04:37,1701439477536,1,01/12/2023 15:04:37,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1840.0999999642372,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701439485121,01/12/2023 14:04:45,1701439484969,1,01/12/2023 15:04:44,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,9273,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701439486434,01/12/2023 14:04:46,1701439486240,1,01/12/2023 15:04:46,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,10542.399999976158,,,diş,1,1,0,0,,,,,,Audio Check,diş
6,1701439487770,01/12/2023 14:04:47,1701439487634,1,01/12/2023 15:04:47,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1383.300000011921,,,,,0,1,0,,,,,,Audio Check,diş
7,1701439487933,01/12/2023 14:04:47,1701439487641,1,01/12/2023 15:04:47,146089,8,task-axcc,,33352729,BLIND,9874880,,complete,,6569e7944657ae3651475ed5,mobile,undefined K,Android 10,Chrome 119.0.0.0,772x360,699x280,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,,,END TASK,,,,,22551,,,,,0,1,0,,,,,,,
1,1701441414365,01/12/2023 14:36:54,1701441414256,0,01/12/2023 14:36:54,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701441425311,01/12/2023 14:37:05,1701441425252,0,01/12/2023 14:37:05,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10951,,,,,0,1,0,,,,,,Instructions,
3,1701441426938,01/12/2023 14:37:06,1701441426896,0,01/12/2023 14:37:06,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1636,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701441428660,01/12/2023 14:37:08,1701441428614,0,01/12/2023 14:37:08,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3354,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701441430327,01/12/2023 14:37:10,1701441430272,0,01/12/2023 14:37:10,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5012,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,diş
6,1701441431068,01/12/2023 14:37:11,1701441431024,0,01/12/2023 14:37:11,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5763.000000000004,,,diş,1,1,0,0,,,,,,Audio Check,diş
7,1701441432706,01/12/2023 14:37:12,1701441432657,0,01/12/2023 14:37:12,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1625,,,,,0,1,0,,,,,,Audio Check,diş
8,1701441432763,01/12/2023 14:37:12,1701441432661,0,01/12/2023 14:37:12,146089,8,task-axcc,,33353536,BLIND,9875070,,complete,,6569ee06648631bcf13a8d42,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Audio Check,9,SoundCheckPassed,1,test passed,3,,,,,,yes,Spreadsheet1,,,END TASK,,,,,18405,,,,,0,1,0,,,,,,,
1,1701441686513,01/12/2023 14:41:26,1701441686517,0,01/12/2023 14:41:26,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701441710017,01/12/2023 14:41:50,1701441710167,0,01/12/2023 14:41:50,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,23598.699999999953,,,,,0,1,0,,,,,,Instructions,
3,1701441713277,01/12/2023 14:41:53,1701441713452,0,01/12/2023 14:41:53,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3270.6999999999534,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701441715655,01/12/2023 14:41:55,1701441715804,0,01/12/2023 14:41:55,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5622.199999999953,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701441718549,01/12/2023 14:41:58,1701441718673,0,01/12/2023 14:41:58,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2860.8000000000466,,,,,0,1,0,,,,,,Audio Check,diş
6,1701441718637,01/12/2023 14:41:58,1701441718679,0,01/12/2023 14:41:58,146089,8,task-axcc,,33353641,BLIND,9875096,,complete,,6569f009d5d541a2a1bc4e58,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x1001,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,,,END TASK,,,,,32161,,,,,0,1,0,,,,,,,
1,1701447168950,01/12/2023 16:12:48,1701447174331,2,01/12/2023 18:12:54,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701447178245,01/12/2023 16:12:58,1701447183737,2,01/12/2023 18:13:03,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9383.79999999702,,,,,0,1,0,,,,,,Instructions,
3,1701447180574,01/12/2023 16:13:00,1701447186079,2,01/12/2023 18:13:06,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2337.3999999910593,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701447182086,01/12/2023 16:13:02,1701447187592,2,01/12/2023 18:13:07,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3849.5999999940395,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701447183528,01/12/2023 16:13:03,1701447189006,2,01/12/2023 18:13:09,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1409.7999999970198,,,,,0,1,0,,,,,,Audio Check,diş
6,1701447183617,01/12/2023 16:13:03,1701447189008,2,01/12/2023 18:13:09,146089,8,task-axcc,,33355833,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,END TASK,,,,,14677,,,,,0,1,0,,,,,,,
1,1701448302256,01/12/2023 16:31:42,1701448220035,1,01/12/2023 17:30:20,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701448319826,01/12/2023 16:31:59,1701448237664,1,01/12/2023 17:30:37,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,17615.599999904633,,,,,0,1,0,,,,,,Instructions,
3,1701448321722,01/12/2023 16:32:01,1701448239554,1,01/12/2023 17:30:39,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1888,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701448323606,01/12/2023 16:32:03,1701448241438,1,01/12/2023 17:30:41,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3770.899999976158,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701448328097,01/12/2023 16:32:08,1701448245940,1,01/12/2023 17:30:45,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,4494.800000071526,,,,,0,1,0,,,,,,Audio Check,diş
6,1701448328158,01/12/2023 16:32:08,1701448245946,1,01/12/2023 17:30:45,146089,8,task-axcc,,33356292,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,25911,,,,,0,1,0,,,,,,,
1,1701448718245,01/12/2023 16:38:38,1701448717681,1,01/12/2023 17:38:37,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701448739384,01/12/2023 16:38:59,1701448738836,1,01/12/2023 17:38:58,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21122,,,,,0,1,0,,,,,,Instructions,
3,1701448741289,01/12/2023 16:39:01,1701448740748,1,01/12/2023 17:39:00,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1885.1000000014901,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701448742635,01/12/2023 16:39:02,1701448742093,1,01/12/2023 17:39:02,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3228,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701448744023,01/12/2023 16:39:04,1701448743492,1,01/12/2023 17:39:03,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1385.699999999255,,,,,0,1,0,,,,,,Audio Check,diş
6,1701448744090,01/12/2023 16:39:04,1701448743496,1,01/12/2023 17:39:03,146089,8,task-axcc,,33356437,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,,,END TASK,,,,,25815,,,,,0,1,0,,,,,,,
1,1701452616571,01/12/2023 17:43:36,1701452616460,1,01/12/2023 18:43:36,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701452661892,01/12/2023 17:44:21,1701452661689,1,01/12/2023 18:44:21,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,45190.09999999404,,,,,0,1,0,,,,,,Instructions,
3,1701452664398,01/12/2023 17:44:24,1701452664339,1,01/12/2023 18:44:24,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2625.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701452666076,01/12/2023 17:44:26,1701452665995,1,01/12/2023 18:44:25,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4280.9000000059605,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701452668196,01/12/2023 17:44:28,1701452668029,1,01/12/2023 18:44:28,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2025.300000011921,,,,,0,1,0,,,,,,Audio Check,diş
6,1701452668260,01/12/2023 17:44:28,1701452668032,1,01/12/2023 18:44:28,146089,8,task-axcc,,33357840,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,END TASK,,,,,51572,,,,,0,1,0,,,,,,,
1,1701461424687,01/12/2023 20:10:24,1701461424894,0,01/12/2023 20:10:24,146089,8,task-axcc,,33360092,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Audio Check,9,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
