Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
9,1701447232242,01/12/2023 16:13:52,1701447237728,2,01/12/2023 18:13:57,146089,8,task-vpa3,,33355836,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1057.199999988079,,,,,0,1,0,,,,,,Task
10,1701447232311,01/12/2023 16:13:52,1701447237733,2,01/12/2023 18:13:57,146089,8,task-vpa3,,33355836,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.631000000001222,,,,,0,1,0,,,1,,,Task
11,1701447232311,01/12/2023 16:13:52,1701447237735,2,01/12/2023 18:13:57,146089,8,task-vpa3,,33355836,BLIND,9875821,,complete,,656a05c0f9c69196c15ce23d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1200,1788x1091,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,END TASK,,,,,47517,,,,,0,1,0,,,,,,
1,1701448328899,01/12/2023 16:32:08,1701448246701,1,01/12/2023 17:30:46,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701448396657,01/12/2023 16:33:16,1701448314488,1,01/12/2023 17:31:54,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,67777.79999995232,,,,,0,1,0,,,,,,Prompt
3,1701448396733,01/12/2023 16:33:16,1701448314512,1,01/12/2023 17:31:54,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2.3000000715255737,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701448400410,01/12/2023 16:33:20,1701448318252,1,01/12/2023 17:31:58,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,3742.100000023842,,,1,1,1,0,0,,,,,,Task
5,1701448400457,01/12/2023 16:33:20,1701448318256,1,01/12/2023 17:31:58,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.2999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701448401980,01/12/2023 16:33:21,1701448319821,1,01/12/2023 17:31:59,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,1565.5,,,7,1,1,0,0,,,,,,Task
7,1701448402029,01/12/2023 16:33:22,1701448319829,1,01/12/2023 17:31:59,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.40000009536743164,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701448403380,01/12/2023 16:33:23,1701448321221,1,01/12/2023 17:32:01,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1392.1000000238419,,,4,1,1,0,0,,,,,,Task
9,1701448405191,01/12/2023 16:33:25,1701448323023,1,01/12/2023 17:32:03,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1795.5,,,,,0,1,0,,,,,,Task
10,1701448405255,01/12/2023 16:33:25,1701448323044,1,01/12/2023 17:32:03,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,,Task
11,1701448405255,01/12/2023 16:33:25,1701448323046,1,01/12/2023 17:32:03,146089,8,task-vpa3,,33356302,BLIND,9875953,,complete,,656a0a2254dcaea76f48f57f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,76345,,,,,0,1,0,,,,,,
1,1701448745050,01/12/2023 16:39:05,1701448744471,1,01/12/2023 17:39:04,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701448846490,01/12/2023 16:40:46,1701448845940,1,01/12/2023 17:40:45,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,101392.19999999925,,,,,0,1,0,,,,,,Prompt
3,1701448846576,01/12/2023 16:40:46,1701448845979,1,01/12/2023 17:40:45,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,3.300000000745058,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701448848588,01/12/2023 16:40:48,1701448848026,1,01/12/2023 17:40:48,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2050.800000000745,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1701448857532,01/12/2023 16:40:57,1701448856984,1,01/12/2023 17:40:56,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,11006.599999999627,,,1,1,1,0,0,,,,,,Task
6,1701448857604,01/12/2023 16:40:57,1701448857030,1,01/12/2023 17:40:57,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,27.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
7,1701448868173,01/12/2023 16:41:08,1701448867627,1,01/12/2023 17:41:07,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,10623.39999999851,,,7,1,1,0,0,,,,,,Task
8,1701448868248,01/12/2023 16:41:08,1701448867649,1,01/12/2023 17:41:07,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1.299999998882413,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
9,1701448870617,01/12/2023 16:41:10,1701448870075,1,01/12/2023 17:41:10,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2427.0999999996275,,,4,1,1,0,0,,,,,,Task
10,1701448871590,01/12/2023 16:41:11,1701448871051,1,01/12/2023 17:41:11,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,964.6999999992549,,,,,0,1,0,,,,,,Task
11,1701448871723,01/12/2023 16:41:11,1701448871088,1,01/12/2023 17:41:11,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,7.423999999999069,,,,,0,1,0,,,1,,,Task
12,1701448871723,01/12/2023 16:41:11,1701448871092,1,01/12/2023 17:41:11,146089,8,task-vpa3,,33356449,BLIND,9875984,,complete,,656a0b2c125d094ac35cef4d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x739,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,,,END TASK,,,,,126621,,,,,0,1,0,,,,,,
1,1701452669383,01/12/2023 17:44:29,1701452669284,1,01/12/2023 18:44:29,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701452757678,01/12/2023 17:45:57,1701452757594,1,01/12/2023 18:45:57,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,88257.30000001192,,,,,0,1,0,,,,,,Prompt
3,1701452757765,01/12/2023 17:45:57,1701452757618,1,01/12/2023 18:45:57,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,3.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701452772197,01/12/2023 17:46:12,1701452772128,1,01/12/2023 18:46:12,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,14512.200000017881,,,1,1,1,0,0,,,,,,Task
5,1701452772572,01/12/2023 17:46:12,1701452772155,1,01/12/2023 18:46:12,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,13.100000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701452775153,01/12/2023 17:46:15,1701452775058,1,01/12/2023 18:46:15,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2915.9000000059605,,,7,1,1,0,0,,,,,,Task
7,1701452775219,01/12/2023 17:46:15,1701452775073,1,01/12/2023 18:46:15,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.7999999821186066,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701452778013,01/12/2023 17:46:18,1701452777953,1,01/12/2023 18:46:17,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2881.0999999940395,,,4,1,1,0,0,,,,,,Task
9,1701452779697,01/12/2023 17:46:19,1701452779635,1,01/12/2023 18:46:19,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1675.8999999761581,,,,,0,1,0,,,,,,Task
10,1701452779808,01/12/2023 17:46:19,1701452779655,1,01/12/2023 18:46:19,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.805999999996857,,,,,0,1,0,,,1,,,Task
11,1701452779808,01/12/2023 17:46:19,1701452779658,1,01/12/2023 18:46:19,146089,8,task-vpa3,,33357857,BLIND,9876376,,complete,,656a1a15817b150d0c30a96e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,END TASK,,,,,110374,,,,,0,1,0,,,,,,
1,1701461487647,01/12/2023 20:11:27,1701461487822,0,01/12/2023 20:11:27,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701461493543,01/12/2023 20:11:33,1701461493283,0,01/12/2023 20:11:33,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5280,,,,,0,1,0,,,,,,Prompt
3,1701461494055,01/12/2023 20:11:34,1701461493410,0,01/12/2023 20:11:33,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,9.700000047683716,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701461499163,01/12/2023 20:11:39,1701461499434,0,01/12/2023 20:11:39,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,6033.700000047684,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1701461506302,01/12/2023 20:11:46,1701461506495,0,01/12/2023 20:11:46,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,13087,,,1,1,1,0,0,,,,,,Task
6,1701461506387,01/12/2023 20:11:46,1701461506580,0,01/12/2023 20:11:46,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,2.4000000953674316,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
7,1701461509442,01/12/2023 20:11:49,1701461509621,0,01/12/2023 20:11:49,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3041,,,7,1,1,0,0,,,,,,Task
8,1701461509532,01/12/2023 20:11:49,1701461509724,0,01/12/2023 20:11:49,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,2.200000047683716,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
9,1701461512885,01/12/2023 20:11:52,1701461513142,0,01/12/2023 20:11:53,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,3419.899999856949,,,4,1,1,0,0,,,,,,Task
10,1701461514643,01/12/2023 20:11:54,1701461514189,0,01/12/2023 20:11:54,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1031,,,,,0,1,0,,,,,,Task
11,1701461515028,01/12/2023 20:11:55,1701461514212,0,01/12/2023 20:11:54,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.66700000000128,,,,,0,1,0,,,1,,,Task
12,1701461515028,01/12/2023 20:11:55,1701461514216,0,01/12/2023 20:11:54,146089,8,task-vpa3,,33360102,BLIND,9876993,,complete,,656a3d6307bc05222dfa6596,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,839x287,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,,,END TASK,,,,,26394,,,,,0,1,0,,,,,,
1,1701461686778,01/12/2023 20:14:46,1701461686541,-8,01/12/2023 12:14:46,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701461718674,01/12/2023 20:15:18,1701461718459,-8,01/12/2023 12:15:18,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31891.099999999627,,,,,0,1,0,,,,,,Prompt
3,1701461718848,01/12/2023 20:15:18,1701461718471,-8,01/12/2023 12:15:18,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,0.40000000037252903,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701461726136,01/12/2023 20:15:26,1701461725929,-8,01/12/2023 12:15:25,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,7457.800000000745,,,1,1,1,0,0,,,,,,Task
5,1701461726303,01/12/2023 20:15:26,1701461725932,-8,01/12/2023 12:15:25,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.40000000037252903,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701461728503,01/12/2023 20:15:28,1701461728299,-8,01/12/2023 12:15:28,146089,8,task-vpa3,,33360151,BLIND,9877009,,complete,,656a3e50e591aa346ef4fe8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,2560x1440,1277x1100,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2366.9000000003725,,,7,1,1,0,0,,,,,,Task
